epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
84,71810.3,1.43638,1.39508,1.21147,1.86526,0.4225,0.37729,0.35357,0.19746,0.14053,0.79071,0.11675,1.41977,1.4304,1.27619,2.1812,0.007261,0.007261,0.007261
85,72466.7,1.43586,1.39931,1.20867,1.87335,0.42689,0.37702,0.35462,0.19797,0.14106,0.79135,0.11961,1.41963,1.43007,1.27483,2.18153,0.007228,0.007228,0.007228
86,73100.7,1.43555,1.39469,1.21134,1.85509,0.42836,0.37579,0.35465,0.19821,0.14171,0.79168,0.12089,1.41969,1.42952,1.27383,2.18235,0.007195,0.007195,0.007195
87,73749.8,1.43322,1.38515,1.21006,1.84184,0.4301,0.37488,0.35583,0.19877,0.14289,0.79275,0.12256,1.41964,1.42895,1.27282,2.18193,0.007162,0.007162,0.007162
88,74389.5,1.4386,1.38918,1.21085,1.84297,0.4224,0.37845,0.35565,0.19891,0.14385,0.79232,0.12472,1.41942,1.42813,1.27181,2.1814,0.007129,0.007129,0.007129
89,75036.6,1.43106,1.38686,1.20574,1.86036,0.42554,0.37803,0.35655,0.19948,0.14385,0.79318,0.12428,1.41922,1.42743,1.2706,2.18317,0.007096,0.007096,0.007096
90,75676.9,1.43014,1.37522,1.20349,1.84857,0.4281,0.37861,0.35722,0.19985,0.14353,0.78889,0.12397,1.41861,1.42678,1.26943,2.18387,0.007063,0.007063,0.007063
91,76321.8,1.42875,1.37567,1.20528,1.82167,0.4319,0.37744,0.35778,0.20057,0.14289,0.78663,0.12272,1.41806,1.42571,1.26846,2.1845,0.00703,0.00703,0.00703
92,76960.8,1.42589,1.3758,1.20184,1.83491,0.43249,0.37659,0.35814,0.20096,0.1431,0.78374,0.12284,1.41748,1.42512,1.26697,2.18602,0.006997,0.006997,0.006997
93,77591.3,1.4265,1.37216,1.20186,1.84673,0.4359,0.37436,0.35891,0.20186,0.14342,0.78535,0.12128,1.41699,1.42445,1.26533,2.18656,0.006964,0.006964,0.006964
94,78345,1.42814,1.36596,1.20116,1.85035,0.4367,0.37676,0.35953,0.20217,0.14493,0.78438,0.12281,1.41694,1.42362,1.26416,2.18709,0.006931,0.006931,0.006931
95,79230.3,1.42085,1.35722,1.19519,1.81824,0.43929,0.376,0.36005,0.20245,0.14439,0.78674,0.12237,1.41708,1.4229,1.26316,2.18684,0.006898,0.006898,0.006898
96,79935.6,1.42204,1.36038,1.19791,1.81908,0.44175,0.37773,0.36061,0.20248,0.14439,0.79028,0.12302,1.41718,1.42293,1.26208,2.18731,0.006865,0.006865,0.006865
97,80640.4,1.42357,1.35666,1.19657,1.81626,0.43994,0.37964,0.36117,0.20311,0.14578,0.79607,0.12582,1.41717,1.42225,1.26137,2.18798,0.006832,0.006832,0.006832
98,81349.9,1.42221,1.35396,1.19656,1.80833,0.43611,0.38051,0.36073,0.20361,0.14804,0.79929,0.12796,1.41719,1.42178,1.26018,2.18793,0.006799,0.006799,0.006799
99,82114.5,1.41504,1.3468,1.18922,1.80982,0.43763,0.38264,0.36209,0.20411,0.14975,0.8038,0.12911,1.41714,1.42146,1.2589,2.18565,0.006766,0.006766,0.006766
100,82833.1,1.41872,1.34669,1.19484,1.79114,0.43641,0.38341,0.36302,0.20463,0.15061,0.80798,0.12949,1.41708,1.42034,1.25817,2.185,0.006733,0.006733,0.006733
101,83539.7,1.41779,1.3438,1.19444,1.81927,0.43447,0.38397,0.36315,0.20474,0.15147,0.81227,0.12942,1.41714,1.41974,1.25732,2.18363,0.0067,0.0067,0.0067
102,84239,1.415,1.33872,1.19366,1.78771,0.4369,0.38244,0.36361,0.20532,0.15426,0.81656,0.13197,1.41685,1.419,1.25643,2.18371,0.006667,0.006667,0.006667
103,84913.2,1.4186,1.34459,1.19369,1.81045,0.43634,0.38468,0.36418,0.20581,0.15437,0.81989,0.13205,1.41681,1.41851,1.2557,2.18482,0.006634,0.006634,0.006634
104,85658.5,1.41342,1.33684,1.18854,1.79846,0.43623,0.38524,0.36537,0.20636,0.15469,0.82118,0.13294,1.41639,1.41726,1.25464,2.1852,0.006601,0.006601,0.006601
105,86369.6,1.4136,1.33471,1.18544,1.80435,0.43899,0.38544,0.36545,0.20666,0.15447,0.8274,0.13343,1.416,1.41635,1.25343,2.18659,0.006568,0.006568,0.006568
106,87117.8,1.41184,1.33188,1.18554,1.78374,0.43818,0.38874,0.36604,0.2071,0.15522,0.82815,0.13485,1.41552,1.4158,1.25234,2.18711,0.006535,0.006535,0.006535
107,87852.2,1.40813,1.32373,1.18656,1.78302,0.43639,0.39008,0.36625,0.20744,0.15404,0.82997,0.13377,1.41543,1.41495,1.25143,2.1867,0.006502,0.006502,0.006502
108,88547.1,1.411,1.32881,1.18601,1.77524,0.43788,0.38903,0.36655,0.20774,0.15308,0.83029,0.13115,1.41502,1.41406,1.25075,2.18769,0.006469,0.006469,0.006469
109,89264.7,1.40748,1.32282,1.18328,1.77958,0.43732,0.39073,0.36732,0.20842,0.15329,0.82793,0.13153,1.41476,1.41323,1.24994,2.18737,0.006436,0.006436,0.006436
110,89988.6,1.40155,1.31066,1.18275,1.79888,0.43885,0.38768,0.3679,0.2088,0.1519,0.82332,0.1301,1.41445,1.41245,1.24921,2.18828,0.006403,0.006403,0.006403
111,90704.5,1.40338,1.31489,1.17879,1.77967,0.43896,0.38894,0.36828,0.20919,0.14943,0.82203,0.12779,1.41427,1.4117,1.24812,2.18913,0.00637,0.00637,0.00637
112,91409.4,1.40324,1.31008,1.17958,1.7822,0.44035,0.38858,0.36891,0.20933,0.1489,0.8259,0.12793,1.414,1.41097,1.24724,2.19052,0.006337,0.006337,0.006337
113,92098.8,1.40404,1.3106,1.18021,1.75575,0.44512,0.3886,0.36989,0.20986,0.14686,0.82568,0.12642,1.41342,1.40977,1.24623,2.19125,0.006304,0.006304,0.006304
114,92805.6,1.40814,1.30945,1.18168,1.77932,0.4466,0.38991,0.37043,0.21033,0.14707,0.82514,0.12826,1.41352,1.40917,1.24543,2.19185,0.006271,0.006271,0.006271
115,93501.4,1.40161,1.30735,1.17802,1.76273,0.44509,0.39046,0.37101,0.21091,0.14632,0.82472,0.1274,1.41355,1.40874,1.2443,2.19147,0.006238,0.006238,0.006238
116,94193,1.40348,1.30202,1.17852,1.73937,0.44723,0.39028,0.37154,0.21134,0.14632,0.82579,0.12724,1.41374,1.40816,1.24341,2.19187,0.006205,0.006205,0.006205
117,94860.9,1.39832,1.29678,1.17431,1.76132,0.44977,0.3886,0.37198,0.21162,0.14632,0.82439,0.12659,1.41353,1.40817,1.24233,2.19153,0.006172,0.006172,0.006172
118,95529.4,1.39595,1.29792,1.17462,1.76078,0.45463,0.38835,0.37248,0.21163,0.14729,0.82332,0.12795,1.41328,1.40767,1.24146,2.19086,0.006139,0.006139,0.006139
119,96203.9,1.39728,1.29033,1.175,1.76004,0.45504,0.38844,0.3728,0.21187,0.14632,0.81892,0.12742,1.41326,1.40723,1.24081,2.19084,0.006106,0.006106,0.006106
120,96863.7,1.39021,1.28664,1.1711,1.74382,0.45566,0.39038,0.37343,0.2121,0.14536,0.81399,0.12703,1.41312,1.40683,1.24016,2.19099,0.006073,0.006073,0.006073
121,97514.4,1.39302,1.28209,1.17168,1.74154,0.45663,0.39091,0.37396,0.21252,0.14396,0.80873,0.1262,1.41319,1.40631,1.23962,2.19115,0.00604,0.00604,0.00604
122,98175.8,1.39315,1.28046,1.17211,1.74442,0.45616,0.39242,0.37399,0.21277,0.14536,0.80991,0.12741,1.41298,1.40592,1.2391,2.18987,0.006007,0.006007,0.006007
123,98869.8,1.39352,1.28116,1.17182,1.747,0.45816,0.39285,0.37505,0.21349,0.14525,0.80873,0.12828,1.41308,1.40539,1.23833,2.18931,0.005974,0.005974,0.005974
124,99548.5,1.3922,1.27559,1.16922,1.76123,0.45966,0.39252,0.37508,0.21363,0.14428,0.81141,0.12682,1.41328,1.40502,1.23784,2.19016,0.005941,0.005941,0.005941
125,100200,1.39095,1.27758,1.16691,1.74427,0.46222,0.39371,0.37574,0.21414,0.14257,0.8053,0.12598,1.41346,1.40467,1.23712,2.19135,0.005908,0.005908,0.005908
126,100861,1.38352,1.26933,1.16469,1.73393,0.46217,0.39236,0.37572,0.21458,0.14214,0.80122,0.12609,1.4136,1.40411,1.23673,2.1928,0.005875,0.005875,0.005875
127,101546,1.38462,1.26904,1.16454,1.74008,0.4623,0.39507,0.37633,0.21479,0.14096,0.79725,0.12461,1.41344,1.40371,1.23596,2.19393,0.005842,0.005842,0.005842
128,102207,1.38841,1.26756,1.16636,1.72839,0.46282,0.39725,0.37645,0.21504,0.13881,0.79554,0.12338,1.41346,1.40309,1.23553,2.19598,0.005809,0.005809,0.005809
129,102881,1.38524,1.26902,1.16537,1.73806,0.46668,0.39446,0.37685,0.21549,0.13624,0.795,0.12181,1.41359,1.40254,1.23494,2.1966,0.005776,0.005776,0.005776
130,103544,1.38257,1.26296,1.16341,1.72295,0.46769,0.3933,0.37728,0.21584,0.13667,0.79918,0.12375,1.41384,1.40208,1.23446,2.19455,0.005743,0.005743,0.005743
131,104223,1.38185,1.2558,1.15957,1.71602,0.46669,0.3951,0.37792,0.21603,0.13688,0.79908,0.12404,1.41417,1.40151,1.23383,2.19319,0.00571,0.00571,0.00571
132,104905,1.38678,1.26025,1.1624,1.71869,0.46313,0.3978,0.37857,0.21643,0.13795,0.79661,0.12446,1.41452,1.40095,1.23343,2.19166,0.005677,0.005677,0.005677
133,105557,1.37897,1.24633,1.16079,1.73049,0.46749,0.39608,0.37878,0.21635,0.1372,0.79446,0.12404,1.41499,1.40036,1.23312,2.19285,0.005644,0.005644,0.005644
134,106236,1.37844,1.24502,1.16104,1.72043,0.46814,0.39537,0.37919,0.21651,0.13699,0.79082,0.12393,1.41496,1.39972,1.23234,2.19347,0.005611,0.005611,0.005611
135,106898,1.38013,1.24576,1.15929,1.73151,0.46631,0.39628,0.37939,0.21673,0.13677,0.79082,0.12424,1.41523,1.39909,1.23183,2.19328,0.005578,0.005578,0.005578
136,107567,1.37928,1.24128,1.15852,1.69731,0.46794,0.39682,0.3799,0.21702,0.13559,0.78985,0.12463,1.4159,1.39799,1.2314,2.19319,0.005545,0.005545,0.005545
137,108253,1.3753,1.24109,1.15529,1.72207,0.47224,0.3974,0.38061,0.21731,0.13667,0.79371,0.12549,1.41594,1.39769,1.23082,2.19135,0.005512,0.005512,0.005512
138,108913,1.36976,1.23494,1.153,1.7116,0.47448,0.39503,0.38141,0.218,0.13645,0.79382,0.12529,1.41632,1.39723,1.23042,2.18993,0.005479,0.005479,0.005479
