epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
107,77680.7,1.28382,1.06759,1.08162,1.11141,0.50551,0.40741,0.40817,0.23607,0.45773,0.91558,0.1505,1.40829,1.35718,1.18103,1.54184,0.006502,0.006502,0.006502
108,78392.3,1.287,1.06691,1.08023,1.10791,0.51102,0.40633,0.40816,0.23609,0.45956,0.91547,0.15396,1.40896,1.35661,1.18155,1.54072,0.006469,0.006469,0.006469
109,79105.2,1.28412,1.06045,1.07908,1.10662,0.50933,0.40662,0.40769,0.23625,0.46363,0.91579,0.15803,1.4096,1.35669,1.1818,1.53637,0.006436,0.006436,0.006436
110,79829.8,1.27749,1.05652,1.07815,1.10219,0.50895,0.40753,0.40794,0.23618,0.46503,0.91611,0.16233,1.40997,1.35674,1.18192,1.53495,0.006403,0.006403,0.006403
111,80542.6,1.27835,1.05617,1.07715,1.10271,0.50486,0.40888,0.40756,0.23621,0.4646,0.91622,0.16147,1.41059,1.3567,1.18207,1.5352,0.00637,0.00637,0.00637
112,81255.2,1.27842,1.05442,1.07645,1.10283,0.5034,0.41015,0.40774,0.23617,0.46406,0.91611,0.16118,1.41076,1.35723,1.18195,1.53721,0.006337,0.006337,0.006337
113,81972.6,1.27929,1.05504,1.07666,1.09175,0.50245,0.41081,0.40808,0.2362,0.46471,0.91622,0.16184,1.41111,1.35714,1.18192,1.53673,0.006304,0.006304,0.006304
114,82697.6,1.28204,1.05244,1.07713,1.09363,0.50176,0.41022,0.40841,0.23626,0.46621,0.91633,0.16382,1.41173,1.35757,1.18195,1.53373,0.006271,0.006271,0.006271
115,83440.7,1.27812,1.04971,1.07694,1.09602,0.50255,0.41002,0.40817,0.23605,0.46524,0.91601,0.16266,1.41196,1.35802,1.18181,1.53581,0.006238,0.006238,0.006238
116,84168.2,1.27594,1.0467,1.07574,1.08695,0.5073,0.40941,0.40849,0.23602,0.46707,0.91601,0.16307,1.41191,1.35876,1.18154,1.53408,0.006205,0.006205,0.006205
117,84920,1.27265,1.04347,1.07459,1.0867,0.50107,0.41349,0.40818,0.23609,0.46996,0.91611,0.16861,1.4121,1.35884,1.18141,1.53041,0.006172,0.006172,0.006172
118,85668,1.27197,1.04613,1.07402,1.09187,0.50396,0.41128,0.40826,0.23606,0.47157,0.9159,0.17129,1.4126,1.3594,1.1814,1.52932,0.006139,0.006139,0.006139
119,86407.1,1.27125,1.03799,1.07157,1.08567,0.50283,0.41183,0.40806,0.23621,0.47254,0.91601,0.17191,1.41266,1.35989,1.18136,1.52804,0.006106,0.006106,0.006106
120,87147.2,1.26606,1.03362,1.07009,1.09102,0.50622,0.40763,0.40799,0.23621,0.47436,0.91643,0.17463,1.41301,1.36018,1.18131,1.52616,0.006073,0.006073,0.006073
121,87871.8,1.26622,1.03176,1.07103,1.07611,0.50685,0.4094,0.4081,0.23626,0.47554,0.91643,0.17674,1.41335,1.36069,1.18156,1.52534,0.00604,0.00604,0.00604
122,88636.5,1.26418,1.02725,1.06966,1.07856,0.50672,0.41027,0.40828,0.23667,0.47619,0.91633,0.17542,1.41356,1.36172,1.18149,1.52465,0.006007,0.006007,0.006007
123,89377.7,1.26465,1.02848,1.0698,1.07859,0.49905,0.41297,0.40818,0.23662,0.47372,0.91633,0.17237,1.41423,1.36178,1.18172,1.5263,0.005974,0.005974,0.005974
124,90116.1,1.26234,1.02033,1.06753,1.07882,0.50575,0.41181,0.40779,0.23642,0.47361,0.91611,0.172,1.41496,1.36296,1.18207,1.52742,0.005941,0.005941,0.005941
125,90852.4,1.26698,1.02445,1.06871,1.0704,0.50874,0.41173,0.40844,0.23689,0.47329,0.91601,0.17306,1.41482,1.36361,1.18205,1.52813,0.005908,0.005908,0.005908
126,91587.3,1.25923,1.01881,1.06646,1.06167,0.5074,0.41305,0.40836,0.23684,0.47243,0.91601,0.1711,1.41484,1.36407,1.1819,1.52901,0.005875,0.005875,0.005875
127,92324.9,1.2593,1.01904,1.06743,1.07354,0.50615,0.41313,0.40823,0.23688,0.469,0.91536,0.16885,1.41504,1.3646,1.18199,1.5335,0.005842,0.005842,0.005842
128,93066.7,1.25941,1.01678,1.06811,1.06383,0.50923,0.4116,0.40809,0.23698,0.46857,0.9159,0.16787,1.41571,1.36515,1.18223,1.53464,0.005809,0.005809,0.005809
