epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
121,75758.2,1.40348,1.30254,1.16799,1.32326,0.4491,0.38141,0.36788,0.20868,0.50408,0.92856,0.18995,1.41006,1.40774,1.22411,1.47743,0.00604,0.00604,0.00604
122,76381.1,1.40117,1.30142,1.16619,1.32233,0.44915,0.38172,0.36845,0.20906,0.5044,0.92802,0.18952,1.41028,1.40693,1.22335,1.47653,0.006007,0.006007,0.006007
123,77006,1.40226,1.30576,1.16665,1.31729,0.44842,0.38149,0.36758,0.2091,0.5059,0.92813,0.19123,1.41048,1.40628,1.22259,1.47545,0.005974,0.005974,0.005974
124,77630.9,1.40166,1.29603,1.16379,1.32406,0.45049,0.38065,0.36755,0.20923,0.50751,0.92834,0.19274,1.41075,1.40542,1.22195,1.47434,0.005941,0.005941,0.005941
125,78258.5,1.40083,1.29523,1.16107,1.31312,0.45211,0.38444,0.36819,0.2097,0.50933,0.92877,0.19694,1.41078,1.40433,1.2209,1.47214,0.005908,0.005908,0.005908
126,78886.1,1.39708,1.29261,1.16114,1.30284,0.45174,0.38545,0.3688,0.20997,0.51008,0.92866,0.19715,1.41074,1.40362,1.22008,1.4711,0.005875,0.005875,0.005875
127,79509.3,1.39438,1.28869,1.16118,1.31064,0.45149,0.38612,0.36947,0.21007,0.51062,0.92877,0.19835,1.41062,1.40337,1.21932,1.46981,0.005842,0.005842,0.005842
128,80133.3,1.39774,1.28736,1.16219,1.30336,0.45275,0.38715,0.37021,0.21038,0.51234,0.92899,0.20176,1.41088,1.40273,1.21873,1.46666,0.005809,0.005809,0.005809
129,80768.6,1.39483,1.2908,1.15969,1.30497,0.45348,0.38698,0.37066,0.21083,0.51448,0.9292,0.20382,1.41032,1.40231,1.2177,1.46486,0.005776,0.005776,0.005776
130,81391.8,1.3939,1.28405,1.15901,1.29485,0.45656,0.38724,0.3717,0.21112,0.51545,0.92877,0.20736,1.41058,1.402,1.21741,1.46509,0.005743,0.005743,0.005743
131,82022.5,1.39164,1.27719,1.15697,1.29738,0.45764,0.38886,0.37258,0.21147,0.51405,0.92909,0.20392,1.41085,1.40104,1.21722,1.46527,0.00571,0.00571,0.00571
132,82647.1,1.39461,1.28365,1.15707,1.28922,0.45596,0.38914,0.37256,0.21178,0.51534,0.9292,0.20758,1.41116,1.40004,1.2171,1.46279,0.005677,0.005677,0.005677
133,83278,1.38972,1.2699,1.15859,1.29178,0.45722,0.38956,0.3727,0.21206,0.51759,0.92899,0.21185,1.4114,1.39949,1.21677,1.46055,0.005644,0.005644,0.005644
134,83897.4,1.38824,1.26924,1.15961,1.28336,0.46263,0.38786,0.37337,0.21255,0.51845,0.92877,0.21286,1.41175,1.39914,1.21688,1.45711,0.005611,0.005611,0.005611
135,84528,1.38954,1.27367,1.15733,1.28159,0.46404,0.38848,0.37341,0.21262,0.52027,0.92899,0.21453,1.41185,1.39875,1.21636,1.45589,0.005578,0.005578,0.005578
136,85147.6,1.39114,1.26992,1.15412,1.27991,0.46588,0.3879,0.37359,0.21274,0.52381,0.92877,0.22031,1.41255,1.3984,1.21608,1.4531,0.005545,0.005545,0.005545
