epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
52,32689.6,1.50767,1.56301,1.23912,1.98647,0.37863,0.36012,0.31967,0.17737,0.17604,0.86248,0.14466,1.44764,1.48384,1.28515,2.04938,0.008317,0.008317,0.008317
53,33316.3,1.50988,1.55593,1.23693,1.98525,0.38248,0.36099,0.32068,0.17758,0.17496,0.86419,0.14358,1.44731,1.48391,1.28312,2.04976,0.008284,0.008284,0.008284
54,33938.3,1.50731,1.55607,1.23572,1.96901,0.38364,0.36054,0.32131,0.17785,0.17443,0.86355,0.14337,1.44709,1.48376,1.28127,2.04907,0.008251,0.008251,0.008251
55,34566.4,1.50242,1.55078,1.23094,1.97823,0.38385,0.3598,0.32186,0.17817,0.174,0.86419,0.1457,1.4467,1.48389,1.27929,2.05005,0.008218,0.008218,0.008218
56,35188.3,1.50196,1.5453,1.22893,1.97496,0.38353,0.36106,0.32217,0.17874,0.17421,0.86408,0.14714,1.44642,1.48401,1.27752,2.05137,0.008185,0.008185,0.008185
57,35814.5,1.5008,1.54652,1.22591,1.96795,0.38547,0.35956,0.32302,0.17902,0.17314,0.86344,0.14667,1.446,1.48403,1.27519,2.05182,0.008152,0.008152,0.008152
58,36438.4,1.50051,1.54461,1.22383,1.96066,0.38761,0.36114,0.32338,0.17913,0.17164,0.86237,0.14522,1.44521,1.48446,1.27249,2.05203,0.008119,0.008119,0.008119
59,37062.9,1.50086,1.54394,1.22042,1.94948,0.3862,0.36074,0.32338,0.17939,0.17089,0.8643,0.14447,1.44512,1.48425,1.27059,2.05169,0.008086,0.008086,0.008086
60,37689.1,1.49785,1.53879,1.21875,1.95461,0.38588,0.3612,0.32349,0.17956,0.17035,0.86333,0.14466,1.44497,1.48426,1.26868,2.05247,0.008053,0.008053,0.008053
61,38314.4,1.49521,1.53828,1.21693,1.93525,0.38624,0.36151,0.32436,0.18004,0.16906,0.8629,0.14441,1.44491,1.48471,1.26667,2.05285,0.00802,0.00802,0.00802
62,38939.1,1.4949,1.53432,1.21683,1.93868,0.3851,0.36092,0.32444,0.18031,0.16842,0.86205,0.14497,1.44435,1.48409,1.26446,2.05215,0.007987,0.007987,0.007987
63,39561.1,1.4967,1.53294,1.214,1.93815,0.38765,0.35935,0.32478,0.18074,0.1682,0.86162,0.14448,1.44388,1.48424,1.26232,2.05132,0.007954,0.007954,0.007954
64,40190.2,1.49495,1.53309,1.21355,1.94907,0.38909,0.35878,0.32522,0.18098,0.16885,0.85969,0.14486,1.44347,1.48441,1.26005,2.05268,0.007921,0.007921,0.007921
65,40817.3,1.49233,1.52252,1.21046,1.93865,0.38578,0.36066,0.32615,0.1814,0.1681,0.86022,0.1436,1.44293,1.48401,1.25785,2.05153,0.007888,0.007888,0.007888
